add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,execution_time (s),Remaining_noise_budget
18,9,0,0,0,4,5,1,1.334,326
6,4,0,0,0,4,4,1,0.928,327
21,5,0,0,0,5,7,1,1.476,327
4,1,0,0,0,3,4,1,0.644,327
25,9,0,0,0,11,7,2,2.618,296
10,7,0,0,0,6,5,1,1.417,327
6,4,0,0,0,3,5,1,0.766,327
10,6,0,0,0,6,6,2,1.390,296
3,2,0,0,0,3,4,1,0.644,328
11,6,0,0,0,8,5,1,1.748,327
3,2,0,0,0,2,4,1,0.480,328
5,4,0,0,0,4,5,2,0.902,296
4,2,0,0,0,5,7,3,0.999,264
2,2,0,0,0,3,4,1,0.620,328
5,4,0,0,0,6,4,1,1.230,327
9,0,0,0,0,6,4,2,1.230,295
5,4,0,0,0,4,5,2,0.903,296
10,0,0,0,0,7,5,3,1.416,264
25,7,0,0,0,8,8,1,2.099,327
4,3,0,0,0,3,5,2,0.693,296
13,0,0,0,0,2,4,1,0.674,327
10,4,0,0,0,5,6,2,1.188,296
8,1,0,0,0,10,5,3,1.883,263
4,3,0,0,0,4,4,2,0.859,296
7,5,0,0,0,6,6,2,1.304,296
4,3,0,0,0,2,4,1,0.530,328
5,0,0,0,0,4,4,3,0.807,264
8,2,0,0,0,9,5,3,1.742,264
10,6,0,0,0,6,7,2,1.391,296
3,3,0,0,0,3,5,2,0.670,296
19,6,0,0,0,5,7,1,1.435,327
17,6,0,0,0,5,6,1,1.389,327
9,5,0,0,0,4,5,1,1.020,327
7,6,0,0,0,8,14,5,1.651,199
8,4,0,0,0,4,5,1,0.978,327
6,3,0,0,0,4,4,1,0.903,327
6,0,0,0,0,5,4,3,0.998,263
5,4,0,0,0,3,4,1,0.742,327
20,12,0,0,0,12,8,2,2.749,295
7,0,0,0,0,12,5,3,2.160,264
2,2,0,0,0,3,3,1,0.572,327
3,3,0,0,0,3,4,2,0.670,296
13,10,0,0,0,8,5,2,1.875,296
20,7,0,0,0,5,7,1,1.477,327
4,3,0,0,0,4,4,2,0.857,295
2,3,0,0,0,3,5,1,0.644,327
4,4,0,0,0,6,6,2,1.204,295
4,0,0,0,0,3,3,2,0.622,295
3,1,0,0,0,3,3,2,0.621,296
15,7,0,0,0,8,7,2,1.850,296
4,5,0,0,0,5,8,3,1.065,264
2,2,0,0,0,1,3,1,0.294,329
6,5,0,0,0,4,4,1,0.950,327
8,2,0,0,0,2,5,1,0.603,327
6,2,0,0,0,3,4,1,0.718,327
1,1,1,0,0,2,3,2,0.245,327
1,1,0,0,0,3,3,1,0.572,327
4,4,0,0,0,3,4,1,0.718,327
25,15,0,0,0,15,7,2,3.427,296
7,6,0,0,0,6,5,2,1.327,296
39,15,0,0,0,14,7,2,3.575,295
6,3,0,0,0,6,7,3,1.231,264
4,2,0,0,0,1,3,1,0.342,327
22,20,0,0,0,21,7,2,4.425,295
3,2,0,0,0,2,4,1,0.481,327
5,3,0,0,0,3,4,1,0.718,327
8,3,0,0,0,6,5,1,1.279,327
1,1,0,0,0,1,2,1,0.245,328
9,5,0,0,0,5,5,1,1.188,327
9,5,0,0,0,6,5,1,1.347,327
16,7,0,0,0,4,8,1,1.224,327
10,7,0,0,0,9,6,2,1.908,296
4,2,0,0,0,3,4,2,0.669,296
17,6,0,0,0,5,6,1,1.386,327
3,2,0,0,0,3,5,2,0.644,296
10,11,0,0,0,10,5,2,2.147,295
6,3,0,0,0,6,5,3,1.231,264
10,6,0,0,0,8,7,2,1.720,295
12,9,0,0,0,8,7,2,1.824,295
12,5,0,0,0,4,6,1,1.095,327
4,2,0,0,0,3,4,1,0.668,327
7,0,0,0,0,6,5,3,1.182,263
2,1,0,0,0,2,4,1,0.433,328
24,9,0,0,0,9,8,1,2.268,326
4,0,0,0,0,5,5,3,0.944,263
5,0,0,0,0,2,3,1,0.482,327
5,4,0,0,0,4,5,1,0.904,327
9,0,0,0,0,6,4,3,1.229,264
14,9,0,0,0,8,6,1,1.891,327
14,6,0,0,0,6,6,1,1.484,327
29,13,0,0,0,16,7,2,3.628,295
5,0,0,0,0,2,3,2,0.482,296
13,4,0,0,0,5,8,2,1.247,295
3,3,0,0,0,3,7,2,0.668,296
16,6,0,0,0,9,5,2,2.015,295
6,4,0,0,0,5,4,2,1.089,296
22,10,0,0,0,12,6,2,2.748,295
17,0,0,0,0,6,5,1,1.416,327
18,5,0,0,0,8,7,2,1.893,295
19,7,0,0,0,6,7,1,1.620,326
21,8,0,0,0,6,7,1,1.712,327
9,0,0,0,0,6,4,2,1.229,295
8,0,0,0,0,7,4,3,1.368,263
3,3,0,0,0,3,4,2,0.667,296
2,2,0,0,0,3,4,2,0.621,296
22,9,0,0,0,6,8,2,1.745,296
4,2,0,0,0,4,8,3,0.834,263
2,2,0,0,0,2,3,1,0.457,328
5,4,0,0,0,5,5,2,1.065,295
1,1,0,0,0,1,2,1,0.245,328
17,7,0,0,0,6,7,2,1.589,296
2,1,0,0,0,3,3,2,0.572,296
4,5,0,0,0,6,4,2,1.230,296
21,8,0,0,0,6,7,1,1.708,327
5,4,0,0,0,2,4,1,0.577,327
2,3,0,0,0,3,5,2,0.644,296
4,4,0,0,0,4,4,1,0.881,327
20,9,0,0,0,6,7,1,1.713,327
11,10,0,0,0,10,5,2,2.173,295
5,3,0,0,0,3,4,1,0.717,327
16,0,0,0,0,7,5,3,1.562,263
11,5,0,0,0,5,6,1,1.237,327
10,7,0,0,0,8,7,2,1.750,295
6,3,0,0,0,3,5,1,0.744,327
19,10,0,0,0,8,6,2,2.020,296
6,5,0,0,0,4,4,1,0.952,327
6,3,0,0,0,4,5,2,0.903,296
3,3,0,0,0,3,4,2,0.669,296
26,14,0,0,0,22,15,5,4.543,198
8,0,0,0,0,7,4,3,1.368,263
19,12,0,0,0,12,6,2,2.722,296
18,10,0,0,0,11,6,2,2.486,295
15,10,0,0,0,8,7,2,1.920,296
15,5,0,0,0,6,6,1,1.482,327
12,6,0,0,0,5,6,1,1.271,327
33,16,0,0,0,16,7,2,3.791,295
12,6,0,0,0,7,6,2,1.612,296
3,4,0,0,0,3,4,2,0.694,296
3,2,0,0,0,3,4,2,0.644,296
4,0,0,0,0,3,3,2,0.621,296
7,0,0,0,0,5,4,2,1.019,295
25,8,0,0,0,7,7,1,1.955,327
5,3,0,0,0,4,6,2,0.882,296
9,5,0,0,0,5,6,1,1.185,327
3,2,0,0,1,2,6,2,0.482,296
2,1,0,0,0,2,3,1,0.432,328
14,5,0,0,0,8,5,2,1.790,295
24,11,0,0,0,8,7,2,2.165,295
4,3,0,0,0,2,4,1,0.530,327
7,3,0,0,0,3,5,1,0.765,327
4,3,0,0,0,3,4,1,0.693,327
4,0,0,0,0,3,3,2,0.622,295
29,15,0,0,0,14,7,2,3.344,295
10,0,0,0,0,5,4,2,1.089,295
2,2,0,0,0,4,4,2,0.783,296
18,7,0,0,0,6,7,1,1.612,327
2,3,0,0,0,3,4,2,0.644,295
12,9,0,0,0,10,6,2,2.163,295
3,2,0,0,0,3,5,2,0.645,296
22,13,0,0,0,12,7,2,2.816,295
18,13,0,0,0,16,7,2,3.359,295
7,0,0,0,0,8,4,3,1.505,263
13,6,0,0,0,4,5,1,1.131,327
2,4,0,0,0,3,5,2,0.669,296
33,9,0,0,0,6,8,2,2.001,296
2,2,0,0,0,1,4,1,0.293,328
12,8,0,0,0,3,5,1,0.992,327
26,13,0,0,0,8,7,1,2.260,326
12,6,0,0,0,5,7,2,1.276,295
3,2,0,0,0,2,4,1,0.482,328
2,2,0,0,0,2,4,1,0.457,327
4,0,0,0,0,9,4,3,1.597,263
3,0,0,0,0,4,4,1,0.710,327
23,9,0,0,0,14,8,2,3.058,295
21,7,0,0,0,6,7,2,1.668,296
3,0,0,0,0,4,4,2,0.760,296
2,1,0,0,0,2,3,2,0.433,296
17,6,0,0,0,5,7,1,1.385,327
11,4,0,0,0,5,5,2,1.207,296
5,3,0,0,0,3,5,1,0.718,327
6,4,0,0,0,5,4,2,1.089,295
11,4,0,0,0,4,5,1,1.047,327
12,6,0,0,0,5,5,1,1.280,327
6,0,0,0,0,5,4,3,0.997,264
18,8,0,0,0,7,6,2,1.799,296
4,3,0,0,0,6,5,2,1.182,296
5,2,0,0,0,4,4,2,0.858,295
2,1,0,0,0,2,3,1,0.432,328
4,3,0,0,0,8,4,1,1.510,327
1,2,0,0,0,2,3,1,0.432,328
8,0,0,0,0,6,5,2,1.205,295
12,8,0,0,0,9,6,2,1.961,295
3,2,0,0,0,2,3,1,0.481,328
9,6,0,0,0,10,6,2,2.029,295
3,3,0,0,0,3,5,2,0.668,296
7,0,0,0,0,4,4,2,0.857,295
19,10,0,0,0,9,7,2,2.184,296
2,2,0,0,0,1,3,1,0.293,328
8,6,0,0,0,6,5,2,1.346,296
11,4,0,0,0,5,6,2,1.210,296
2,3,0,0,0,2,3,1,0.482,327
7,0,0,0,0,12,5,3,2.161,264
16,0,0,0,0,15,5,4,2.848,231
17,9,0,0,0,3,6,1,1.148,326
5,0,0,0,0,4,4,2,0.807,295
4,2,0,0,0,3,4,1,0.669,328
19,12,0,0,0,11,8,2,2.545,295
3,3,0,0,0,3,4,1,0.670,327
3,3,0,0,0,3,5,2,0.669,296
23,11,0,0,0,13,8,2,2.955,296
9,0,0,0,0,6,4,2,1.231,295
18,7,0,0,0,6,7,1,1.613,327
3,0,0,0,0,2,3,2,0.432,296
23,10,0,0,0,9,7,2,2.272,296
18,6,0,0,0,6,7,2,1.590,296
25,14,0,0,0,12,7,2,2.923,295
23,10,0,0,0,11,7,2,2.608,296
4,0,0,0,0,4,7,4,0.783,231
17,7,0,0,0,7,8,1,1.753,327
3,2,0,0,0,2,3,1,0.482,328
4,0,0,0,0,3,3,2,0.619,295
5,4,0,0,0,5,9,3,1.065,263
2,2,0,0,0,2,3,2,0.457,296
36,20,0,0,0,21,8,2,4.753,294
6,1,0,0,0,8,4,2,1.507,295
16,6,0,0,0,8,6,2,1.854,296
2,2,0,0,0,2,5,2,0.457,296
10,6,0,0,0,7,5,1,1.556,327
11,6,0,0,0,7,6,2,1.580,296
7,2,0,0,0,3,5,1,0.743,328
3,1,0,0,0,2,4,2,0.458,296
13,5,0,0,0,7,7,2,1.614,295
15,6,0,0,0,8,7,2,1.826,296
7,4,0,0,0,4,5,1,0.953,327
9,5,0,0,0,5,5,2,1.188,296
2,1,0,0,0,2,4,2,0.432,296
26,13,0,0,0,19,8,2,4.030,295
14,8,0,0,0,9,6,2,2.030,296
5,5,0,0,0,5,4,2,1.089,295
4,2,0,0,0,5,4,2,0.997,295
3,3,0,0,0,3,4,1,0.669,327
25,11,0,0,0,14,9,1,3.156,326
11,4,0,0,0,4,7,1,1.048,327
2,1,0,0,0,2,3,1,0.432,328
24,7,0,0,0,8,7,1,2.090,327
5,2,0,0,0,8,5,2,1.509,295
10,6,0,0,0,7,6,2,1.556,295
29,16,0,0,0,11,7,2,2.888,295
5,4,0,0,0,4,4,1,0.903,327
2,3,0,0,0,2,4,1,0.481,328
2,1,0,0,0,4,4,1,0.759,327
2,3,0,0,0,3,4,1,0.644,327
2,2,0,0,0,1,3,1,0.293,328
5,4,0,0,0,4,5,1,0.904,327
3,3,0,0,0,4,5,2,0.833,296
8,3,0,0,0,8,5,3,1.603,263
5,4,0,0,0,4,4,1,0.904,327
7,4,0,0,0,4,5,1,0.953,327
11,6,0,0,0,6,6,2,1.415,296
6,5,0,0,0,4,4,1,0.952,327
40,21,0,0,0,17,7,2,4.229,294
16,12,0,0,0,11,6,2,2.491,296
2,2,0,0,0,5,5,1,0.828,327
1,2,0,0,0,4,3,1,0.760,328
9,0,0,0,0,4,4,2,0.904,296
2,0,0,0,0,3,3,2,0.573,296
6,0,0,0,0,5,5,2,0.996,295
9,8,0,0,0,6,5,1,1.417,327
1,2,0,0,0,4,3,1,0.761,327
4,3,0,0,0,5,4,3,1.019,264
10,0,0,0,0,9,5,3,1.742,262
6,0,0,0,0,6,4,3,1.160,263
11,10,0,0,0,10,5,2,2.149,294
2,0,0,0,0,5,3,2,0.898,295
9,2,0,0,0,6,6,2,1.277,296
6,4,0,0,0,6,6,2,1.157,295
5,0,0,0,0,4,4,2,0.807,295
4,0,0,0,0,4,4,2,0.783,296
2,0,0,0,0,3,3,2,0.572,296
2,2,0,0,0,4,4,2,0.782,296
13,10,0,0,0,8,6,2,1.890,295
5,4,0,0,0,4,5,1,0.903,327
10,3,0,0,0,5,6,2,1.163,296
5,0,0,0,0,2,3,1,0.482,328
19,8,0,0,0,5,7,1,1.497,327
4,4,0,0,0,3,5,1,0.717,327
4,2,0,0,0,5,4,2,0.999,295
23,7,0,0,0,7,6,2,1.893,295
5,4,0,0,0,4,5,2,0.902,296
4,3,0,0,0,4,6,2,0.857,295
4,4,0,0,0,4,11,4,0.881,231
9,6,0,0,0,7,5,2,1.533,296
8,3,0,0,0,4,5,1,0.953,327
3,2,0,0,0,3,4,2,0.643,296
14,0,0,0,0,5,6,2,1.188,296
7,5,0,0,0,7,7,2,1.466,296
10,6,0,0,0,4,6,2,1.074,296
22,7,0,0,0,10,7,2,2.359,296
4,3,0,0,0,4,4,1,0.859,327
18,8,0,0,0,8,8,2,1.946,295
12,3,0,0,0,5,7,1,1.210,327
4,3,0,0,0,4,5,2,0.859,296
29,10,0,0,0,7,9,2,2.092,296
20,8,0,0,0,5,7,1,1.513,327
10,8,0,0,0,4,5,2,1.106,296
1,2,0,0,0,1,3,1,0.268,328
15,6,0,0,0,6,7,2,1.504,296
2,2,0,0,0,1,3,1,0.292,328
4,4,0,0,0,4,6,2,0.879,296
6,4,0,0,0,5,4,2,1.092,296
18,0,0,0,0,13,5,3,2.569,263
2,1,0,0,0,4,3,2,0.760,296
2,2,0,0,0,3,3,1,0.622,327
7,2,0,0,0,10,6,3,1.883,263
2,2,0,0,0,2,3,2,0.457,296
4,1,0,0,0,2,3,1,0.481,328
10,5,0,0,0,8,6,2,1.694,295
6,6,0,0,0,7,11,4,1.464,231
13,7,0,0,0,7,7,2,1.643,296
5,5,0,0,0,5,4,2,1.090,295
19,8,0,0,0,7,7,2,1.808,296
2,2,0,0,0,2,4,2,0.458,296
44,27,0,0,0,28,9,2,6.237,294
11,4,0,0,0,4,6,1,1.050,327
10,5,0,0,0,5,6,2,1.207,296
2,1,0,0,0,2,3,1,0.433,328
26,10,0,0,0,14,8,2,3.150,296
11,6,0,0,0,6,5,1,1.419,327
6,6,0,0,0,5,7,2,1.139,295
14,6,0,0,0,7,6,1,1.645,327
18,7,0,0,0,6,7,1,1.610,327
7,0,0,0,0,8,4,2,1.510,295
6,0,0,0,0,5,4,2,0.997,295
12,7,0,0,0,6,6,2,1.470,296
23,11,0,0,0,12,8,2,2.790,296
9,0,0,0,0,18,5,3,3.176,262
16,9,0,0,0,4,7,2,1.273,296
23,20,0,0,0,27,7,2,5.364,294
2,2,0,0,0,3,4,2,0.621,296
6,3,0,0,0,5,5,2,1.065,296
5,5,0,0,0,4,5,1,0.926,327
3,2,0,0,0,4,4,2,0.808,296
3,2,0,0,0,2,3,1,0.481,328
8,4,0,0,0,5,6,2,1.138,296
27,15,0,0,0,15,7,2,3.451,295
2,3,0,0,0,3,5,2,0.644,296
53,26,0,0,0,38,11,3,8.051,262
5,0,0,0,0,10,4,2,1.784,295
9,6,0,0,0,4,5,1,1.046,327
7,0,0,0,0,8,4,3,1.507,263
30,16,0,0,0,15,7,2,3.554,295
15,4,0,0,0,5,7,1,1.295,327
11,6,0,0,0,4,6,1,1.094,327
8,0,0,0,0,3,4,2,0.717,296
11,5,0,0,0,5,7,1,1.235,327
5,0,0,0,0,3,4,2,0.644,296
8,3,0,0,0,5,5,2,1.115,296
16,8,0,0,0,9,6,2,2.057,295
2,2,0,0,0,3,4,1,0.621,327
14,4,0,0,0,3,6,2,0.960,296
10,4,0,0,0,5,5,2,1.188,296
2,1,0,0,0,3,4,2,0.598,295
21,8,0,0,0,8,6,2,2.021,295
23,14,0,0,0,22,6,2,4.484,294
6,0,0,0,0,9,4,3,1.647,263
4,0,0,0,0,5,4,2,0.946,295
12,0,0,0,0,5,5,2,1.139,295
1,2,0,0,0,2,3,1,0.433,328
3,4,0,0,0,2,4,1,0.531,327
6,6,0,0,0,5,6,2,1.138,295
4,4,0,0,0,4,4,2,0.881,296
5,4,0,0,0,2,4,1,0.577,328
5,4,0,0,0,5,7,2,1.067,296
6,6,0,0,0,7,11,4,1.465,231
2,0,0,0,0,3,3,2,0.573,295
1,0,0,0,0,2,2,1,0.385,328
21,20,0,0,0,22,6,3,4.557,262
3,4,0,0,0,3,4,2,0.694,296
2,1,0,0,0,4,4,2,0.760,295
4,0,0,0,0,2,4,2,0.457,296
11,5,0,0,0,3,6,1,0.908,327
21,0,0,0,0,6,7,2,1.504,295
10,5,0,0,0,4,5,1,1.050,327
9,0,0,0,0,6,4,2,1.232,295
16,4,0,0,0,7,6,1,1.644,327
26,12,0,0,0,12,8,2,2.874,296
4,0,0,0,0,4,4,2,0.783,296
12,4,0,0,0,5,6,2,1.236,296
2,2,0,0,0,2,4,1,0.457,328
3,1,0,0,0,3,3,2,0.621,296
11,5,0,0,0,9,5,2,1.884,296
12,9,0,0,0,10,7,2,2.150,295
5,4,0,0,0,4,5,2,0.904,296
5,3,0,0,0,3,4,2,0.719,296
3,3,0,0,0,4,4,2,0.832,295
26,15,0,0,0,14,7,2,3.289,295
9,3,0,0,0,3,6,2,0.813,296
2,1,0,0,0,4,3,1,0.760,327
25,10,0,0,0,9,7,2,2.331,296
10,4,0,0,0,5,5,1,1.187,327
11,6,0,0,0,8,5,1,1.749,327
8,0,0,0,0,7,4,3,1.368,263
21,9,0,0,0,8,7,1,2.048,327
8,0,0,0,0,3,4,1,0.718,327
17,6,0,0,0,8,7,2,1.893,296
11,6,0,0,0,6,6,2,1.416,296
1,0,0,0,0,2,2,1,0.336,327
17,8,0,0,0,6,7,2,1.617,296
4,4,0,0,0,4,5,2,0.881,296
8,0,0,0,0,9,5,2,1.694,295
21,11,0,0,0,6,8,1,1.770,326
23,21,0,0,0,11,8,3,2.868,264
15,5,0,0,0,5,7,1,1.335,327
3,1,0,0,0,2,3,1,0.457,328
4,0,0,0,0,3,3,2,0.620,296
16,10,0,0,0,10,6,2,2.270,296
21,0,0,0,0,7,7,2,1.684,295
16,8,0,0,0,5,7,1,1.424,327
23,12,0,0,0,11,9,2,2.637,295
11,0,0,0,0,4,4,2,0.954,295
20,0,0,0,0,9,7,3,1.969,263
3,2,0,0,0,2,3,1,0.482,328
19,8,0,0,0,7,7,2,1.805,296
5,4,0,0,0,4,5,2,0.903,296
8,3,0,0,0,4,5,1,0.952,327
3,1,0,0,0,2,4,2,0.457,296
8,2,0,0,0,3,5,1,0.766,328
5,0,0,0,0,3,4,2,0.645,296
6,5,0,0,0,4,5,1,0.951,327
18,9,0,0,0,7,7,2,1.809,296
7,0,0,0,0,4,4,2,0.858,296
4,0,0,0,0,3,3,2,0.621,296
6,2,0,0,0,1,4,1,0.389,327
12,8,0,0,0,9,7,2,1.963,295
9,5,0,0,0,4,5,1,1.022,327
11,6,0,0,0,5,5,1,1.260,327
12,6,0,0,0,6,6,2,1.444,296
14,0,0,0,0,9,6,3,1.836,263
9,4,0,0,0,4,5,1,1.000,327
6,3,0,0,0,3,5,1,0.744,327
17,10,0,0,0,9,6,2,2.129,296
18,5,0,0,0,5,7,1,1.387,327
4,3,0,0,0,3,4,1,0.694,328
15,0,0,0,0,8,6,2,1.701,295
2,1,0,0,0,4,3,2,0.760,295
6,0,0,0,0,4,6,2,0.834,295
20,9,0,0,0,6,7,1,1.710,327
19,4,0,0,0,10,7,2,2.198,295
9,0,0,0,0,4,5,3,0.904,263
7,2,0,0,0,2,4,1,0.484,328
1,1,0,0,0,3,3,2,0.572,296
25,14,0,0,0,10,7,1,2.567,326
19,11,0,0,0,10,8,3,2.364,264
14,5,0,0,0,7,6,2,1.623,296
7,3,0,0,0,5,5,1,1.091,327
1,1,0,0,0,2,3,1,0.385,328
16,7,0,0,0,6,8,1,1.550,327
22,12,0,0,0,9,7,2,2.303,295
2,2,0,0,0,3,4,1,0.621,328
7,3,0,0,0,3,6,2,0.764,296
6,0,0,0,0,6,4,2,1.159,295
11,7,0,0,0,6,6,1,1.442,327
20,14,0,0,0,13,7,2,2.942,294
10,6,0,0,0,7,6,2,1.553,296
10,7,0,0,0,8,6,2,1.751,295
5,6,0,0,0,4,4,2,0.954,296
11,6,0,0,0,10,7,2,2.069,295
10,5,0,0,0,2,5,1,0.719,327
5,5,0,0,0,5,4,2,1.088,296
7,0,0,0,0,7,5,2,1.345,295
9,0,0,0,0,4,5,2,0.903,295
10,6,0,0,0,7,6,2,1.552,296
10,5,0,0,0,7,6,2,1.529,296
17,6,0,0,0,5,7,1,1.389,327
11,10,0,0,0,10,5,2,2.155,295
11,7,0,0,0,9,5,2,1.931,296
5,0,0,0,0,2,4,2,0.481,296
8,0,0,0,0,7,4,2,1.368,295
2,1,0,0,0,2,4,1,0.433,328
2,2,0,0,0,2,4,1,0.457,328
3,2,0,0,0,3,5,2,0.644,295
22,9,0,0,0,10,8,2,2.386,296
9,3,0,0,0,6,5,1,1.297,327
4,5,0,0,0,5,4,2,1.067,295
4,3,0,0,0,3,5,2,0.693,296
4,0,0,0,0,3,4,3,0.620,264
15,9,0,0,0,11,7,2,2.381,295
19,9,0,0,0,7,8,2,1.847,295
23,8,0,0,0,10,7,2,2.385,296
2,1,0,0,0,2,3,1,0.385,327
3,3,0,0,0,4,6,2,0.831,295
16,7,0,0,0,11,9,3,2.371,264
15,11,0,0,0,9,6,1,2.107,327
5,0,0,0,0,6,4,2,1.136,295
23,9,0,0,0,9,7,2,2.246,296
10,3,0,0,0,4,6,1,0.998,327
13,7,0,0,0,4,6,2,1.157,296
1,1,0,0,0,1,3,1,0.245,328
2,0,0,0,0,1,2,1,0.245,328
10,0,0,0,0,9,5,3,1.744,264
2,2,0,0,0,4,5,2,0.783,296
2,3,0,0,0,2,4,1,0.482,328
7,5,0,0,0,4,5,1,0.976,327
18,9,0,0,0,11,8,2,2.365,295
23,7,0,0,0,6,8,1,1.720,327
20,9,0,0,0,8,8,2,2.019,296
27,8,0,0,0,9,7,1,2.339,326
20,8,0,0,0,9,6,2,2.159,296
18,5,0,0,0,7,7,2,1.714,296
18,0,0,0,0,19,7,3,3.540,262
19,7,0,0,0,8,7,2,1.945,296
7,6,0,0,0,6,6,2,1.326,296
24,9,0,0,0,7,8,1,1.956,327
28,16,0,0,0,15,9,2,3.535,295
5,4,0,0,0,4,8,3,0.903,264
24,12,0,0,0,11,9,2,2.676,295
4,3,0,0,0,4,4,2,0.859,296
6,4,0,0,0,1,4,1,0.438,327
2,2,0,0,0,2,3,2,0.457,296
2,2,0,0,0,2,4,1,0.457,327
5,3,0,0,0,3,4,1,0.719,327
2,2,0,0,0,5,5,1,0.947,327
3,2,0,0,0,2,3,1,0.481,328
7,0,0,0,0,8,4,2,1.507,295
5,2,0,0,0,4,4,1,0.857,327
17,0,0,0,0,6,5,2,1.423,295
8,5,0,0,0,5,7,2,1.156,295
3,3,0,0,0,2,4,2,0.505,296
8,3,0,0,0,4,6,2,0.952,296
4,3,0,0,0,3,5,2,0.694,296
16,0,0,0,0,9,6,2,1.895,295
3,2,0,0,0,2,3,1,0.482,328
4,5,0,0,0,4,4,2,0.904,296
14,0,0,0,0,13,5,3,2.479,263
19,6,0,0,0,5,7,1,1.433,327
3,1,0,0,0,2,4,2,0.457,296
1,2,0,0,0,1,3,1,0.268,328
3,2,0,0,0,6,4,1,1.138,327
2,1,0,0,0,3,3,1,0.549,327
33,0,0,0,0,30,6,4,5.677,230
6,0,0,0,0,9,4,3,1.647,263
19,0,0,0,0,12,5,3,2.425,263
6,5,0,0,0,6,6,2,1.276,296
13,5,0,0,0,6,7,2,1.436,296
9,0,0,0,0,8,5,2,1.554,295
18,7,0,0,0,5,7,2,1.435,296
3,3,0,0,0,3,6,2,0.669,296
3,2,0,0,0,2,4,1,0.482,328
18,8,0,0,0,6,8,2,1.621,295
8,0,0,0,0,3,4,1,0.717,327
11,7,0,0,0,5,5,1,1.282,327
7,0,0,0,0,9,5,3,1.672,264
16,6,0,0,0,11,8,1,2.356,327
12,8,0,0,0,10,6,2,2.131,296
8,3,0,0,0,2,4,1,0.625,327
10,0,0,0,0,5,5,2,1.092,295
3,3,0,0,0,2,4,1,0.504,327
15,6,0,0,0,5,6,1,1.342,327
8,4,0,0,0,3,5,1,0.812,327
6,3,0,0,0,5,6,2,1.068,296
5,5,0,0,0,5,6,2,1.092,296
3,1,0,0,0,3,4,2,0.621,296
2,3,0,0,0,2,4,1,0.481,328
16,6,0,0,0,6,7,1,1.538,326
9,4,0,0,0,4,5,1,0.998,327
11,5,0,0,0,6,5,1,1.391,327
2,2,0,0,0,2,4,1,0.457,328
5,5,0,0,0,5,4,2,1.088,295
4,2,0,0,0,3,5,2,0.670,296
4,2,0,0,0,1,3,1,0.342,327
7,5,0,0,0,7,17,6,1.463,166
13,5,0,0,0,7,8,2,1.616,296
7,4,0,0,0,5,5,2,1.114,296
19,9,0,0,0,6,7,1,1.664,327
7,4,0,0,0,7,5,2,1.434,296
1,1,0,0,0,1,3,1,0.245,328
9,0,0,0,0,6,5,2,1.231,295
8,3,0,0,0,3,5,1,0.788,327
3,0,0,0,0,3,3,2,0.597,296
16,6,0,0,0,5,6,1,1.381,327
2,2,0,0,0,2,4,1,0.434,328
2,2,0,0,0,2,3,1,0.457,328
40,12,0,0,0,17,9,2,4.007,295
3,2,0,0,0,2,3,1,0.481,328
4,3,0,0,0,3,4,2,0.694,296
4,0,0,0,0,4,4,2,0.781,296
42,0,0,0,0,21,6,3,4.413,261
8,5,0,0,0,6,7,2,1.325,295
13,0,0,0,0,11,5,3,2.132,262
6,3,0,0,0,3,5,2,0.741,296
14,9,0,0,0,8,5,1,1.891,327
2,1,0,0,0,2,3,1,0.433,328
8,3,0,0,0,5,6,1,1.115,327
9,4,0,0,0,16,7,2,2.948,295
4,2,0,0,0,5,7,3,0.997,263
8,5,0,0,0,6,7,2,1.327,296
9,6,0,0,0,6,7,2,1.375,296
16,10,0,0,0,9,6,2,2.121,296
22,6,0,0,0,5,7,1,1.514,327
16,0,0,0,0,15,5,3,2.844,263
4,4,0,0,0,5,5,2,1.042,296
18,6,0,0,0,9,6,2,2.074,295
5,4,0,0,0,4,5,2,0.904,296
11,0,0,0,0,10,7,4,1.933,231
25,16,0,0,0,15,9,2,3.439,295
2,2,0,0,0,2,4,2,0.456,296
3,3,0,0,0,3,6,2,0.669,296
4,2,0,0,0,3,4,2,0.669,296
5,3,0,0,0,3,4,1,0.718,327
3,4,0,0,0,2,5,1,0.529,327
5,3,0,0,0,2,4,1,0.554,328
5,0,0,0,0,6,4,2,1.136,295
9,5,0,0,0,5,5,1,1.186,327
2,1,0,0,0,1,3,1,0.268,328
15,0,0,0,0,8,5,2,1.689,295
2,3,0,0,0,2,4,2,0.481,296
19,6,0,0,0,8,7,1,1.920,327
23,8,0,0,0,6,7,1,1.735,327
15,6,0,0,0,10,8,2,2.155,296
6,5,0,0,0,4,5,1,0.952,327
8,5,0,0,0,4,6,2,1.000,295
14,0,0,0,0,12,5,3,2.323,263
2,1,0,0,0,2,3,1,0.409,328
7,6,0,0,0,6,7,2,1.319,295
2,5,0,0,0,4,4,1,0.858,327
3,3,0,0,0,3,5,2,0.669,295
2,2,0,0,0,4,5,2,0.783,296
11,7,0,0,0,5,6,1,1.272,327
14,0,0,0,0,12,6,3,2.326,263
27,10,0,0,0,8,7,2,2.205,296
4,0,0,0,0,4,5,3,0.782,263
1,1,0,0,0,2,3,2,0.408,296
11,0,0,0,0,20,5,4,3.542,231
